# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
1.500     0.015707963       2740.6817   0.00053813160
1.500     0.031415927       6531.9978     0.010260438
1.500     0.047123890       3294.7346     0.017466830
1.500     0.062831853       2833.4201     0.035605807
1.500     0.078539816       2115.1294     0.051913085
1.500     0.094247780       1589.4664     0.067411657
1.500      0.10995574       1300.7979     0.087605997
1.500      0.12566371       1164.1143      0.11702953
1.500      0.14137167       854.49581      0.12231152
1.500      0.15707963       744.62490      0.14620676
1.500      0.17278760       660.62915      0.17264964
1.500      0.18849556       593.75421      0.20145606
1.500      0.20420352       523.31637      0.22574819
1.500      0.21991149       471.00748      0.25377089
1.500      0.23561945       414.24140      0.27450937
1.500      0.25132741       388.07948      0.31211204
1.500      0.26703538       335.87861      0.32401044
1.500      0.28274334       311.22631      0.35638852
1.500      0.29845130       278.74739      0.37540625
1.500      0.31415927       256.34793      0.40267038
1.500      0.32986723       236.27751      0.42964539
1.500      0.34557519       212.11899      0.44348351
1.500      0.36128316       205.11938      0.49002711
1.500      0.37699112       189.65626      0.51479082
1.500      0.39269908       175.28870      0.53777900
1.500      0.40840704       168.55519      0.58169062
1.500      0.42411501       156.13403      0.60341870
1.500      0.43982297       146.61345      0.63194286
1.500      0.45553093       140.31542      0.67193811
1.500      0.47123890       134.05980      0.71070967
1.500      0.48694686       123.91341      0.72482517
1.500      0.50265482       119.64924      0.76982100
1.500      0.51836279       113.96716      0.80417664
1.500      0.53407075       109.09915      0.84195332
1.500      0.54977871       105.69815      0.88981844
1.500      0.56548668       100.52329      0.92088222
1.500      0.58119464       98.074066      0.97541458
1.500      0.59690260       91.642668      0.98736654
1.500      0.61261057       89.243362       1.0394405
1.500      0.62831853       86.037039       1.0811733
1.500      0.64402649       82.359026       1.1145323
1.500      0.65973446       78.784980       1.1460965
1.500      0.67544242       77.455091       1.2091640
1.500      0.69115038       74.764326       1.2504961
1.500      0.70685835       72.039539       1.2889568
1.500      0.72256631       69.649952       1.3311414
1.500      0.73827427       67.877740       1.3837284
1.500      0.75398224       65.811477       1.4290757
1.500      0.76969020       64.476495       1.4894281
1.500      0.78539816       62.379509       1.5310235
1.500      0.80110613       60.663634       1.5800428
1.500      0.81681409       59.150919       1.6330573
1.500      0.83252205       57.145688       1.6704788
1.500      0.84823002       55.589125       1.7187037
1.500      0.86393798       54.373466       1.7762536
1.500      0.87964594       52.693612       1.8169875
1.500      0.89535391       51.822520       1.8843995
1.500      0.91106187       51.003314       1.9539447
1.500      0.92676983       49.414979       1.9927120
1.500      0.94247780       48.528789       2.0581788
1.500      0.95818576       47.094827       2.0989041
1.500      0.97389372       46.490239       2.1755383
1.500      0.98960169       45.065112       2.2125444
1.500       1.0053096       44.560717       2.2936227
1.500       1.0367256       43.368706       2.4481508
1.500       1.0681415       41.361494       2.5535999
1.500       1.0995574       39.680234       2.6723801
1.500       1.1309734       38.144842       2.7955238
1.500       1.1623893       36.908712       2.9366618
1.500       1.1938052       35.999831       3.1029239
1.500       1.2252211       34.163318       3.1832719
1.500       1.2566371       33.562327       3.3740532
1.500       1.2880530       32.329570       3.5000268
1.500       1.3194689       31.481143       3.6636859
1.500       1.3508848       30.774912       3.8434574
1.500       1.3823008       30.024422       4.0174693
1.500       1.4137167       29.085058       4.1632007
1.500       1.4451326       28.122265       4.2997545
1.500       1.4765485       28.145674       4.5901313
1.500       1.5079645       26.796078       4.6549479
1.500       1.5393804       26.610913       4.9177663
1.500       1.5707963       25.661127       5.0385505
1.500       1.6022123       25.522631       5.3180921
1.500       1.6336282       24.604610       5.4343348
1.500       1.6650441       23.729740       5.5493290
1.500       1.6964600       23.472087       5.8056770
1.500       1.7278760       23.075346       6.0305395
1.500       1.7592919       22.459747       6.1956776
1.500       1.7907078       22.091520       6.4264339
1.500       1.8221237       21.546609       6.6036308
1.500       1.8535397       21.283395       6.8662059
1.500       1.8849556       20.934925       7.1030528
1.500       1.9163715       20.312097       7.2420938
1.500       1.9477874       19.945349       7.4668357
1.500       1.9792034       19.936795       7.8306331
1.500       2.0106193       19.230822       7.9187685
1.500       2.0734512       18.702392       8.4459566
1.500       2.1362830       17.734320       8.7591338
1.500       2.1991149       17.276140       9.3080931
1.500       2.2619467       16.732262       9.8100681
1.500       2.3247786       16.087287       10.239950
1.500       2.3876104       15.600414       10.757139
1.500       2.4504423       15.073085       11.235847
1.500       2.5132741       14.713291       11.833131
1.500       2.5761060       14.391684       12.464448
1.500       2.6389378       13.798639       12.846771
1.500       2.7017697       13.600876       13.588831
1.500       2.7646015       13.153945       14.080689
1.500       2.8274334       12.622757       14.454452
1.500       2.8902652       12.428015       15.201453
1.500       2.9530971       11.997604       15.653014
1.500       3.0159289       11.672274       16.221426
1.500       3.0787608       11.272934       16.666141
1.500       3.1415927       11.093291       17.425301
1.500       3.2044245       10.879565       18.135600
1.500       3.2672564       10.628519       18.779873
1.500       3.3300882       10.262036       19.198664
1.500       3.3929201       9.8709535       19.532159
1.500       3.4557519       9.7822224       20.451985
1.500       3.5185838       9.3946522       20.732642
1.500       3.5814156       9.2087064       21.430537
1.500       3.6442475       9.0222691       22.121248
1.500       3.7070793       8.7396240       22.555821
1.500       3.7699112       8.5909275       23.318664
1.500       3.8327430       8.3230226       23.739985
1.500       3.8955749       8.1728064       24.476885
1.500       3.9584067       7.9456431       24.966667
1.500       4.0212386       7.7290402       25.460994
1.500       4.1469023       7.4678728       26.979791
1.500       4.2725660       7.0137882       27.713364
1.500       4.3982297       6.7601103       29.137868
1.500       4.5238934       6.3790702       29.920217
1.500       4.6495571       6.0424666       30.769418
1.500       4.7752208       5.8408412       32.220038
1.500       4.9008845       5.6901152       33.932412
1.500       5.0265482       5.4782061       35.246678
1.500       5.1522120       5.2043739       36.059517
1.500       5.2778757       4.9324142       36.737302
1.500       5.4035394       4.6522019       37.184656
1.500       5.5292031       4.4697560       38.277335
1.500       5.6548668       4.4054031       40.357387
1.500       5.7805305       4.1196775       40.312206
1.500       5.9061942       4.0335301       42.099673
1.500       6.0318579       3.8649308       42.969994
1.500       6.1575216       3.7657274       44.538641
1.500       6.2831853       3.6162189       45.442747
1.500       6.4088490       3.5225230       46.974722
1.500       6.5345127       3.3348577       47.139741
1.500       6.6601764       3.2313688       48.363083
1.500       6.7858401       3.1556756       49.954370
1.500       6.9115038       3.0096206       50.338431
1.500       7.0371675       2.9377681       51.865844
1.500       7.1628313       2.8156968       52.421604
1.500       7.2884950       2.7410506       53.765153
1.500       7.4141587       2.6279055       54.258232
1.500       7.5398224       2.5500412       55.373350
1.500       7.6654861       2.4941800       56.913742
1.500       7.7911498       2.4190651       57.959212
1.500       7.9168135       2.3449413       58.945882
1.500       8.0424772       2.2641529       59.668556
1.500       8.2938046       2.1081917       60.931483
1.500       8.5451320       2.0076184       63.461124
1.500       8.7964594       1.8767227       64.713381
