# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.000       15.330972       4.1590392       759.22824
0.000       15.582300       4.0382720       774.03478
0.000       15.833627       3.9432244       792.98136
0.000       16.084954       3.8104789       803.35836
0.000       16.587609       3.6058265       833.73200
0.000       17.090264       3.3774142       854.08461
0.000       17.592919       3.2130055       886.32996
0.000       18.095574       2.9870751       896.67171
0.000       18.598229       2.8739610       936.62527
0.000       19.100883       2.6907378       949.95274
0.000       19.603538       2.5634437       978.35716
0.000       20.106193       2.4284638       999.98029
0.000       20.608848       2.3175365       1027.6802
0.000       21.111503       2.2083978       1052.7009
0.000       21.614157       2.1685327       1109.3055
0.000       22.116812       2.0446454       1120.6135
0.000       22.619467       1.9843676       1163.4280
0.000       23.122122       1.9293703       1208.2837
0.000       23.624777       1.8101772       1209.1898
0.000       24.127432       1.7376452       1236.4161
0.000       24.630086       1.6719694       1265.5998
0.000       25.132741       1.6073349       1292.6954
0.000       25.635396       1.5495447       1322.4963
0.000       26.138051       1.5068585       1363.2086
0.000       26.640706       1.4307757       1370.4999
0.000       27.143361       1.4074348       1425.9011
0.000       27.646015       1.3453031       1440.0847
0.000       28.148670       1.3088975       1478.9366
0.000       28.651325       1.2750802       1519.2942
0.000       29.153980       1.2335878       1548.5808
0.000       29.656635       1.1735565       1550.7431
0.000       30.159289       1.1491430       1597.0100
0.000       30.661944       1.1175448       1632.0531
0.000       31.164599       1.0807574       1657.2313
0.000       31.667254       1.0563319       1699.4244
0.000       32.169909       1.0131456       1708.8014
0.000       33.175218      0.95087384       1758.8732
0.000       34.180528      0.91584007       1852.7900
0.000       35.185838      0.87060881       1921.3081
0.000       36.191147      0.83249671       1999.2166
0.000       37.196457      0.79642149       2076.4332
0.000       38.201767      0.75188989       2123.6104
0.000       39.207076      0.71076603       2170.1527
0.000       40.212386      0.68380551       2252.5912
0.000       41.217696      0.65870998       2336.7682
0.000       42.223005      0.63798686       2432.9289
0.000       43.228315      0.60187523       2463.0977
0.000       44.233625      0.59565338       2611.6890
0.000       45.238934      0.57169589       2681.4668
0.000       46.244244      0.53785411       2694.6837
0.000       47.249554      0.53237526       2844.9933
0.000       48.254863      0.50220699       2858.7507
0.000       49.260173      0.49108660       2973.8300
0.000       50.265482      0.47691262       3068.4471
0.000       51.270792      0.45548829       3109.9797
0.000       52.276102      0.44427217       3215.3552
0.000       53.281411      0.43178106       3308.7275
0.000       54.286721      0.41276385       3345.4361
0.000       55.292031      0.40984568       3509.7667
0.000       56.297340      0.40455607       3656.8960
0.000       57.302650      0.38738920       3692.6818
0.000       58.307960      0.37670999       3783.2142
0.000       59.313269      0.36693906       3879.0001
0.000       60.318579      0.35747992       3974.4333
0.000       61.323889      0.35145712       4106.1203
0.000       62.329198      0.34290973       4206.5367
0.000       63.334508      0.32956953       4241.6860
0.000       64.339818      0.32611548       4400.2885
0.000       66.350437      0.31924297       4724.1422
0.000       68.361056      0.29399860       4758.1903
0.000       70.371675      0.27718405       4893.6417
0.000       72.382295      0.26970236       5181.4588
0.000       74.392914      0.26318265       5489.3665
0.000       76.403533      0.25249899       5705.1917
0.000       78.414153      0.24888396       6079.2573
0.000       80.424772      0.23364950       6157.5030
0.000       82.435391      0.22553815       6400.7575
0.000       84.446011      0.22007122       6713.8390
0.000       86.456630      0.20960912       6862.3890
0.000       88.467249      0.20303297       7121.7119
0.000       90.477868      0.19546997       7334.6160
0.000       92.488488      0.19515929       7822.0847
0.000       94.499107      0.18352952       7846.1988
0.000       96.509726      0.18246244       8309.1577
0.000       98.520346      0.17241902       8352.8215
0.000       100.53096      0.16987135       8743.5931
0.000       102.54158      0.16291930       8899.0339
0.000       104.55220      0.16144430       9347.4368
0.000       106.56282      0.15496914       9500.1974
0.000       108.57344      0.15433986       10007.352
0.000       110.58406      0.14444719       9895.9381
0.000       112.59468      0.14638416       10585.661
0.000       114.60530      0.14334183       10930.935
0.000       116.61592      0.13751506       11048.264
0.000       118.62654      0.13685713       11573.994
0.000       120.63716      0.13475522       11985.582
0.000       122.64778      0.12837734       11998.796
0.000       124.65840      0.12550882       12317.118
0.000       126.66902      0.12189319       12550.496
0.000       128.67964      0.12066030       13024.592
0.000       132.70087      0.11753249       13913.921
0.000       136.72211      0.11399946       14760.101
0.000       140.74335      0.10704345       15118.685
0.000       144.76459      0.10016662       15395.021
0.000       148.78583      0.10181101       16988.292
0.000       152.80707     0.094043389       16999.214
0.000       156.82831     0.092408710       18057.454
0.000       160.84954     0.088074040       18568.537
0.000       164.87078     0.083879097       19043.865
0.000       168.89202     0.083767424       20444.327
0.000       172.91326     0.079641050       20858.935
0.000       176.93450     0.078139486       21926.957
0.000       180.95574     0.073772811       22145.407
0.000       184.97698     0.072097940       23117.780
0.000       188.99821     0.069989989       23937.527
0.000       193.01945     0.068107544       24812.397
0.000       197.04069     0.064869765       25140.873
0.000       201.06193     0.064066880       26381.129
0.000       205.08317     0.060738608       26541.481
0.000       209.10441     0.060218529       27892.662
0.000       213.12565     0.057725430       28310.307
0.000       217.14688     0.055750971       28919.015
0.000       221.16812     0.055357856       30340.108
0.000       225.18936     0.054469272       31511.236
0.000       229.21060     0.051685564       31531.426
0.000       233.23184     0.051090054       32837.503
0.000       237.25308     0.048612433       32889.190
0.000       241.27432     0.047901334       34084.046
0.000       245.29555     0.046591204       34837.199
0.000       249.31679     0.045384700       35631.518
0.000       253.33803     0.043661068       35963.818
0.000       257.35927     0.042401169       36615.717
0.000       265.40175     0.042817819       40551.426
0.000       273.44422     0.038213691       39581.798
0.000       281.48670     0.037098756       41918.261
0.000       289.52918     0.034882292       42889.629
0.000       297.57166     0.034575159       46153.977
0.000       305.61413     0.032164479       46512.222
0.000       313.65661     0.030892139       48292.709
0.000       321.69909     0.030239238       51002.397
0.000       329.74156     0.028111245       51058.897
0.000       337.78404     0.025995254       50755.336
0.000       345.82652     0.026063472       54610.658
0.000       353.86900     0.024077265       54051.153
0.000       361.91147     0.023435914       56280.664
0.000       369.95395     0.023380323       59974.106
0.000       377.99643     0.021575996       59034.270
0.000       386.03891     0.020930094       61000.678
0.000       394.08138     0.020180227       62568.258
0.000       402.12386     0.019486140       64191.216
0.000       410.16634     0.019362810       67689.091
0.000       418.20881     0.018430437       68294.453
