# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.500       4.0212386       2.1983720       7.2418742
2.500       4.1469023       2.0706161       7.4806831
2.500       4.2725660       2.0208888       7.9850754
2.500       4.3982297       1.9221536       8.2849918
2.500       4.5238934       1.8596685       8.7225383
2.500       4.6495571       1.8089240       9.2113935
2.500       4.7752208       1.7224374       9.5015418
2.500       4.9008845       1.6637716       9.9217295
2.500       5.0265482       1.6162642       10.399014
2.500       5.1522120       1.5505752       10.743462
2.500       5.2778757       1.4838721       11.052085
2.500       5.4035394       1.4358516       11.476640
2.500       5.5292031       1.4087705       12.064189
2.500       5.6548668       1.3574865       12.435777
2.500       5.7805305       1.3327188       13.041029
2.500       5.9061942       1.2621359       13.173451
2.500       6.0318579       1.2241762       13.610293
2.500       6.1575216       1.1791589       13.946346
2.500       6.2831853       1.1386380       14.308548
2.500       6.4088490       1.1216584       14.957913
2.500       6.5345127       1.0830413       15.309285
2.500       6.6601764       1.0418816       15.593580
2.500       6.7858401       1.0143091       16.056521
2.500       6.9115038       1.0002831       16.730575
2.500       7.0371675      0.97775263       17.262072
2.500       7.1628313      0.93785116       17.460567
2.500       7.2884950      0.91924006       18.030708
2.500       7.4141587      0.89451080       18.468919
2.500       7.5398224      0.87224727       18.940578
2.500       7.6654861      0.84410455       19.261300
2.500       7.7911498      0.83185705       19.930749
2.500       7.9168135      0.80251298       20.173143
2.500       8.0424772      0.78124194       20.588529
2.500       8.2938046      0.74988914       21.673484
2.500       8.5451320      0.71336896       22.549702
2.500       8.7964594      0.67843300       23.393809
2.500       9.0477868      0.64080910       24.045068
2.500       9.2991143      0.61834986       25.190064
2.500       9.5504417      0.58793471       25.945959
2.500       9.8017691      0.56558689       26.982550
2.500       10.053096      0.53062882       27.312449
2.500       10.304424      0.51660664       28.635277
2.500       10.555751      0.48932598       29.156540
2.500       10.807079      0.45659376       29.196123
2.500       11.058406      0.44549949       30.520741
2.500       11.309734      0.42644311       31.252768
2.500       11.561061      0.41270740       32.307666
2.500       11.812388      0.39696338       33.146209
2.500       12.063716      0.37632333       33.471462
2.500       12.315043      0.35810204       33.883235
2.500       12.566371      0.34711871       34.896179
2.500       12.817698      0.33095944       35.308164
2.500       13.069025      0.31702166       35.849970
2.500       13.320353      0.31090653       37.226079
2.500       13.571680      0.29808227       37.749158
2.500       13.823008      0.29146554       39.000046
2.500       14.074335      0.27760084       39.208001
2.500       14.325663      0.26801963       39.919124
2.500       14.576990      0.25729804       40.374792
2.500       14.828317      0.24932792       41.182886
2.500       15.079645      0.24041762       41.764750
2.500       15.330972      0.23065536       42.105894
2.500       15.582300      0.22233381       42.615777
2.500       15.833627      0.21695357       43.629305
2.500       16.084954      0.20925409       44.116770
2.500       16.587609      0.19831880       45.854876
2.500       17.090264      0.18418502       46.576931
2.500       17.592919      0.17401014       48.001909
2.500       18.095574      0.16298316       48.924912
2.500       18.598229      0.15456902       50.374118
2.500       19.100883      0.14841132       52.395939
2.500       19.603538      0.13873599       52.949613
2.500       20.106193      0.13178297       54.264908
2.500       20.608848      0.12331070       54.680458
2.500       21.111503      0.11994455       57.175268
2.500       21.614157      0.11200241       57.294452
2.500       22.116812      0.10768369       59.018448
2.500       22.619467     0.098974753       58.028560
2.500       23.122122     0.096449659       60.402375
2.500       23.624777     0.092321620       61.670407
2.500       24.127432     0.087888537       62.536817
2.500       24.630086     0.083948746       63.545131
2.500       25.132741     0.079841218       64.212118
2.500       25.635396     0.076844682       65.584947
2.500       26.138051     0.073287857       66.301275
2.500       26.640706     0.069182316       66.267796
2.500       27.143361     0.066493652       67.366082
2.500       27.646015     0.063687620       68.174650
2.500       28.148670     0.061424969       69.404695
2.500       28.651325     0.057825624       68.900872
2.500       29.153980     0.056659656       71.127532
2.500       29.656635     0.053980628       71.330257
2.500       30.159289     0.052030793       72.309277
2.500       30.661944     0.050060370       73.107745
2.500       31.164599     0.048359153       74.153829
2.500       31.667254     0.046540217       74.873800
2.500       32.169909     0.044706354       75.403064
2.500       33.175218     0.041282747       76.362513
2.500       34.180528     0.038421268       77.728136
2.500       35.185838     0.036030354       79.513794
2.500       36.191147     0.033464540       80.364116
2.500       37.196457     0.030982043       80.776500
2.500       38.201767     0.028383093       80.164173
2.500       39.207076     0.027225842       83.127546
2.500       40.212386     0.025246674       83.167559
2.500       41.217696     0.023563468       83.591206
2.500       42.223005     0.022540968       85.958780
2.500       43.228315     0.021074959       86.246586
2.500       44.233625     0.019794768       86.791714
2.500       45.238934     0.018988131       89.061411
2.500       46.244244     0.017539261       87.872826
2.500       47.249554     0.016602318       88.722162
2.500       48.254863     0.015737807       89.585504
2.500       49.260173     0.014730026       89.199327
2.500       50.265482     0.014244581       91.649373
2.500       51.270792     0.013128422       89.638146
2.500       52.276102     0.012679880       91.768785
2.500       53.281411     0.012092812       92.666919
2.500       54.286721     0.011232354       91.037826
2.500       55.292031     0.010689780       91.543316
2.500       56.297340     0.010303270       93.134153
2.500       57.302650    0.0097282831       92.732203
2.500       58.307960    0.0093456101       93.855872
2.500       59.313269    0.0087429538       92.423844
2.500       60.318579    0.0084338516       93.766892
2.500       61.323889    0.0079665508       93.074271
2.500       62.329198    0.0075491346       92.606624
2.500       63.334508    0.0072270632       93.015070
2.500       64.339818    0.0067617769       91.236910
2.500       66.350437    0.0064030296       94.751726
2.500       68.361056    0.0057738196       93.445794
2.500       70.371675    0.0052302794       92.339777
2.500       72.382295    0.0049556878       95.207517
2.500       74.392914    0.0045985121       95.914067
2.500       76.403533    0.0040866971       92.338548
2.500       78.414153    0.0037979649       92.769362
2.500       80.424772    0.0034734708       91.538423
2.500       82.435391    0.0031974703       90.743993
2.500       84.446011    0.0029939062       91.336813
2.500       86.456630    0.0026138497       85.574778
2.500       88.467249    0.0024758388       86.844075
2.500       90.477868    0.0023611411       88.597053
2.500       92.488488    0.0022555649       90.404204
2.500       94.499107    0.0020955384       89.587826
2.500       96.509726    0.0020032390       91.225506
2.500       98.520346    0.0018417105       89.221478
2.500       100.53096    0.0014923093       76.811925
2.500       102.54158    0.0014662510       80.090064
2.500       104.55220    0.0014860706       86.041756
2.500       106.56282    0.0013093722       80.269491
2.500       108.57344    0.0011767152       76.297877
2.500       110.58406    0.0012279813       84.127818
2.500       112.59468    0.0011464149       82.902133
2.500       114.60530    0.0010911519       83.208858
2.500       116.61592    0.0010212704       82.051124
2.500       118.62654   0.00090511520       76.545505
2.500       120.63716   0.00092421787       82.203046
2.500       122.64778   0.00074436589       69.572205
2.500       124.65840   0.00073008882       71.649072
2.500       126.66902   0.00076598058       78.867706
2.500       128.67964   0.00065208378       70.388729
2.500       132.70087   0.00053988512       63.913554
2.500       136.72211   0.00051675593       66.907070
2.500       140.74335   0.00041092546       58.038606
2.500       144.76459   0.00055203607       84.844704
2.500       148.78583   0.00043614695       72.775935
2.500       152.80707   0.00029996454       54.221370
2.500       156.82831   0.00028653404       55.991208
2.500       160.84954   0.00027706358       58.412958
2.500       164.87078   0.00024046396       54.594809
2.500       168.89202   0.00025021008       61.066420
2.500       172.91326   7.2765873e-05       19.058245
2.500       176.93450   0.00024048588       67.483469
2.500       180.95574   0.00025849450       77.595875
2.500       184.97698   9.6847442e-05       31.053563
2.500       188.99821   1.3289453e-05       4.5451736
2.500       193.01945   6.3268742e-05       23.049563
2.500       197.04069   8.1413484e-05       31.552543
2.500       201.06193   0.00015193565       62.563276
2.500       205.08317   0.00014517004       63.436223
2.500       209.10441   0.00011995530       55.562176
2.500       213.12565   7.3883245e-05       36.234590
2.500       217.14688   4.6930825e-05       24.343849
2.500       221.16812   0.00016641672       91.208397
2.500       225.18936   4.3677051e-05       25.267785
2.500       229.21060   0.00015749303       96.080594
2.500       233.23184   3.7602306e-05       24.168419
2.500       237.25308   0.00016564786       112.07059
2.500       241.27432   2.1962666e-05       15.627467
2.500       245.29555  -6.5487764e-05      -48.966544
2.500       249.31679   2.1765037e-05       17.087726
2.500       253.33803  -2.5640040e-05      -21.119816
2.500       257.35927   6.2911281e-05       54.327314
2.500       265.40175  -8.6534486e-05      -81.954123
2.500       273.44422   0.00014510439       150.29934
