# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
0.375       78.414153     0.045873247       1120.5032
0.375       80.424772     0.043897448       1156.8553
0.375       82.435391     0.041965964       1190.9913
0.375       84.446011     0.039772218       1213.3539
0.375       86.456630     0.038074933       1246.5345
0.375       88.467249     0.036410459       1277.1561
0.375       90.477868     0.034885442       1309.0058
0.375       92.488488     0.033618070       1347.4295
0.375       94.499107     0.032896549       1406.3833
0.375       96.509726     0.031174816       1419.6700
0.375       98.520346     0.030055214       1456.0217
0.375       100.53096     0.028670938       1475.7463
0.375       102.54158     0.027365826       1494.7856
0.375       104.55220     0.026607700       1540.5548
0.375       106.56282     0.025833186       1583.6725
0.375       108.57344     0.024731808       1603.6033
0.375       110.58406     0.023327724       1598.1599
0.375       112.59468     0.022930936       1658.2334
0.375       114.60530     0.022321176       1702.1641
0.375       116.61592     0.021204481       1703.6149
0.375       118.62654     0.020758354       1755.5320
0.375       120.63716     0.019912598       1771.0935
0.375       122.64778     0.019396807       1812.9238
0.375       124.65840     0.018824661       1847.4047
0.375       126.66902     0.018329955       1887.3083
0.375       128.67964     0.017642035       1904.3571
0.375       132.70087     0.016166786       1913.8826
0.375       136.72211     0.015524160       2009.9935
0.375       140.74335     0.014978458       2115.5389
0.375       144.76459     0.014580990       2241.0126
0.375       148.78583     0.013238985       2209.0708
0.375       152.80707     0.012912680       2334.0865
0.375       156.82831     0.012664346       2474.7217
0.375       160.84954     0.011606494       2446.9823
0.375       164.87078     0.011159041       2533.5427
0.375       168.89202     0.010573210       2580.5040
0.375       172.91326    0.0098477910       2579.2532
0.375       176.93450    0.0095648933       2684.0336
0.375       180.95574    0.0095399302       2863.7330
0.375       184.97698    0.0089180958       2859.5350
0.375       188.99821    0.0085102856       2910.6333
0.375       193.01945    0.0082669195       3011.7381
0.375       197.04069    0.0078620723       3047.0183
0.375       201.06193    0.0075463614       3107.4017
0.375       205.08317    0.0072902933       3185.7032
0.375       209.10441    0.0070506685       3265.8040
0.375       213.12565    0.0067608151       3315.7093
0.375       217.14688    0.0065150429       3379.4681
0.375       221.16812    0.0062112579       3404.2184
0.375       225.18936    0.0059017083       3414.2208
0.375       229.21060    0.0058997211       3599.1988
0.375       233.23184    0.0056969572       3661.6491
0.375       237.25308    0.0053527632       3621.4613
0.375       241.27432    0.0052585964       3741.7380
0.375       245.29555    0.0051651168       3862.0637
0.375       249.31679    0.0049611051       3894.9625
0.375       253.33803    0.0046811378       3855.8742
0.375       257.35927    0.0045478271       3927.2962
0.375       265.40175    0.0042542578       4029.0754
0.375       273.44422    0.0040541532       4199.2978
0.375       281.48670    0.0037148761       4197.4762
0.375       289.52918    0.0034725431       4269.6759
0.375       297.57166    0.0032884819       4389.7562
0.375       305.61413    0.0029552622       4273.5282
0.375       313.65661    0.0030180430       4718.0118
0.375       321.69909    0.0028248680       4764.5062
0.375       329.74156    0.0025401110       4613.6436
0.375       337.78404    0.0025259305       4931.8408
0.375       345.82652    0.0022813564       4780.1142
0.375       353.86900    0.0023519282       5279.8535
0.375       361.91147    0.0023122732       5552.8566
0.375       369.95395    0.0020434812       5241.8418
0.375       377.99643    0.0020133253       5508.6769
0.375       386.03891    0.0018001409       5246.5037
0.375       394.08138    0.0017162632       5321.2283
0.375       402.12386    0.0016946883       5582.6398
0.375       410.16634    0.0015801314       5523.8705
0.375       418.20881    0.0015319633       5676.7291
0.375       426.25129    0.0014567952       5715.6533
0.375       434.29377    0.0013130844       5448.9609
0.375       442.33625    0.0012816062       5619.3029
0.375       450.37872    0.0013057875       6043.3309
0.375       458.42120    0.0012292160       5999.1888
0.375       466.46368    0.0010127528       5207.4751
0.375       474.50615    0.0010310103       5580.3163
0.375       482.54863    0.0010853584       6178.2673
0.375       490.59111   0.00098604896       5898.3122
0.375       498.63359   0.00099903125       6274.7137
0.375       506.67606   0.00088279076       5817.2697
0.375       514.71854   0.00083534207       5770.9066
0.250     0.062831853       2200.2396     0.027649027
0.250      0.12566371       3465.5049      0.34839055
0.250      0.18849556       1397.9606      0.47431687
0.250      0.25132741       1106.8376      0.89017158
0.250      0.31415927       782.50784       1.2291604
0.250      0.37699112       583.24337       1.5831185
0.250      0.43982297       471.83098       2.0337166
0.250      0.50265482       414.27167       2.6654164
0.250      0.56548668       344.28012       3.1539103
0.250      0.62831853       315.32161       3.9624483
0.250      0.69115038       280.80655       4.6967252
0.250      0.75398224       250.20967       5.4332250
0.250      0.81681409       240.13721       6.6297841
0.250      0.87964594       222.95560       7.6879819
0.250      0.94247780       206.35301       8.7517409
0.250       1.0053096       193.06126       9.9372211
0.250       1.0681415       179.68796       11.093679
0.250       1.1309734       157.33613       11.530704
0.250       1.1938052       156.84494       13.518895
0.250       1.2566371       139.54055       14.028147
0.250       1.3194689       137.91670       16.050354
0.250       1.3823008       134.63891       18.015590
0.250       1.4451326       125.51395       19.190459
0.250       1.5079645       116.09990       20.168585
0.250       1.5707963       111.82929       21.957630
0.250       1.6336282       106.73929       23.575137
0.250       1.6964600       98.797747       24.437017
0.250       1.7592919       94.338195       26.023848
0.250       1.8221237       89.722825       27.498360
0.250       1.8849556       87.306880       29.622527
0.250       1.9477874       82.734404       30.972844
0.250       2.0106193       79.821414       32.868449
0.250       2.0734512       75.632852       34.155619
0.250       2.1362830       72.357272       35.737881
0.250       2.1991149       67.781228       36.519383
0.250       2.2619467       67.220501       39.411150
0.250       2.3247786       63.724979       40.562502
0.250       2.3876104       62.353594       42.995415
0.250       2.4504423       58.800729       43.831507
0.250       2.5132741       57.171895       45.980366
0.250       2.5761060       53.351157       46.206734
0.250       2.6389378       52.052703       48.461966
0.250       2.7017697       49.177579       49.134029
0.250       2.7646015       48.193690       51.589114
0.250       2.8274334       46.721265       53.501012
0.250       2.8902652       44.308439       54.196322
0.250       2.9530971       44.065744       57.491620
0.250       3.0159289       41.793555       58.082178
0.250       3.0787608       40.629330       60.067252
0.250       3.1415927       39.483815       62.021031
0.250       3.2044245       38.188491       63.657986
0.250       3.2672564       36.607862       64.683611
0.250       3.3300882       35.501564       66.417873
0.250       3.3929201       33.955855       67.190181
0.250       3.4557519       33.530223       70.102640
0.250       3.5185838       31.861370       70.313447
0.250       3.5814156       31.083558       72.337777
0.250       3.6442475       30.031465       73.632638
0.250       3.7070793       29.347050       75.740882
0.250       3.7699112       28.469337       77.275348
0.250       3.8327430       27.671786       78.928992
0.250       3.8955749       26.694308       79.947264
0.250       3.9584067       26.107050       82.033135
0.250       4.0212386       25.213051       83.056798
0.250       4.1469023       23.272849       84.079714
0.250       4.2725660       23.332227       92.191905
0.250       4.3982297       21.854649       94.199333
0.250       4.5238934       20.521872       96.255227
0.250       4.6495571       19.560669       99.606741
0.250       4.7752208       18.718324       103.25655
0.250       4.9008845       17.941963       106.99504
0.250       5.0265482       17.145093       110.31122
0.250       5.1522120       16.399512       113.62721
0.250       5.2778757       15.641423       116.49948
0.250       5.4035394       14.653004       117.12022
0.250       5.5292031       14.102915       120.77214
0.250       5.6548668       13.723636       125.72064
0.250       5.7805305       13.050906       127.70680
0.250       5.9061942       12.276749       128.13766
0.250       6.0318579       11.850840       131.75670
0.250       6.1575216       11.431761       135.20764
0.250       6.2831853       10.894609       136.90569
0.250       6.4088490       10.543451       140.60253
0.250       6.5345127       10.021869       141.66370
0.250       6.6601764       9.7905645       146.53292
0.250       6.7858401       9.4604216       149.75855
0.250       6.9115038       9.0532744       151.42361
0.250       7.0371675       8.6338637       152.42953
0.250       7.1628313       8.3631027       155.70116
0.250       7.2884950       8.1328649       159.52450
0.250       7.4141587       7.8063444       161.17719
0.250       7.5398224       7.5199205       163.29273
0.250       7.6654861       7.3328804       167.32620
0.250       7.7911498       7.1118798       170.39597
0.250       7.9168135       6.9077352       173.64296
0.250       8.0424772       6.7098034       176.82740
0.250       8.2938046       6.1914373       178.94647
0.250       8.5451320       5.8756949       185.73161
0.250       8.7964594       5.5999698       193.09884
0.250       9.0477868       5.3186681       199.57229
0.250       9.2991143       5.0113268       204.14922
0.250       9.5504417       4.6233180       204.03017
0.250       9.8017691       4.4409390       211.86463
0.250       10.053096       4.2810293       220.35252
0.250       10.304424       3.9025415       216.31615
0.250       10.555751       3.7515627       223.53726
0.250       10.807079       3.6817899       235.42588
0.250       11.058406       3.4931565       239.31279
0.250       11.309734       3.2742560       239.96064
0.250       11.561061       3.1622935       247.55147
0.250       11.812388       3.0143735       251.69842
0.250       12.063716       2.8831013       256.43273
0.250       12.315043       2.7768731       262.74479
0.250       12.566371       2.6493618       266.34290
0.250       12.817698       2.5840561       275.67812
0.250       13.069025       2.4207490       273.74716
0.250       13.320353       2.3396826       280.13953
0.250       13.571680       2.2966864       290.85251
0.250       13.823008       2.1846534       292.32130
0.250       14.074335       2.1173497       299.05186
0.250       14.325663       1.9953436       297.18856
0.250       14.576990       1.9632423       308.06880
0.250       14.828317       1.8417607       304.21391
0.250       15.079645       1.8254470       317.11210
0.250       15.330972       1.7097998       312.12217
0.250       15.582300       1.6874767       323.44667
0.250       15.833627       1.6134217       324.45866
0.250       16.084954       1.5623087       329.37953
0.250       16.587609       1.4898059       344.46994
0.250       17.090264       1.3460803       340.39842
0.250       17.592919       1.2822286       353.71170
0.250       18.095574       1.2181437       365.66708
0.250       18.598229       1.1552198       376.48670
0.250       19.100883       1.0934397       386.03390
0.250       19.603538       1.0032394       382.89370
0.250       20.106193      0.97784040       402.65007
0.250       20.608848      0.91346647       405.06434
0.250       21.111503      0.85070068       405.51271
0.250       21.614157      0.80708479       412.86147
0.250       22.116812      0.78653217       431.07650
0.250       22.619467      0.73646597       431.78749
0.250       23.122122      0.70487660       441.43464
0.250       23.624777      0.68200730       455.57766
0.250       24.127432      0.65767729       467.96824
0.250       24.630086      0.62184522       470.70668
0.250       25.132741      0.58620549       471.45443
0.250       25.635396      0.57286067       488.92175
0.250       26.138051      0.54194081       490.27721
0.250       26.640706      0.52313133       501.09281
0.250       27.143361      0.50225041       508.84019
0.250       27.646015      0.48310787       517.14461
0.250       28.148670      0.46801574       528.81573
0.250       28.651325      0.45131556       537.75529
0.250       29.153980      0.42885919       538.36712
0.250       29.656635      0.41318356       545.98272
0.250       30.159289      0.39975083       555.54974
0.250       30.661944      0.38240052       558.45451
0.250       31.164599      0.37370831       573.04358
0.250       31.667254      0.35950064       578.36386
0.250       32.169909      0.35065133       591.41895
0.250       33.175218      0.32183957       595.32082
0.250       34.180528      0.30981656       626.77431
0.250       35.185838      0.28781427       635.16458
0.250       36.191147      0.26909003       646.21186
0.250       37.196457      0.25363208       661.27053
0.250       38.201767      0.24097985       680.61471
0.250       39.207076      0.22990782       701.96809
0.250       40.212386      0.21671747       713.91040
0.250       41.217696      0.20503636       727.36479
0.250       42.223005      0.19206139       732.41589
0.250       43.228315      0.18837789       770.91252
0.250       44.233625      0.17554475       769.68971
0.250       45.238934      0.16801279       788.04262
0.250       46.244244      0.16163747       809.81414
0.250       47.249554      0.15315389       818.44861
0.250       48.254863      0.14631026       832.85289
0.250       49.260173      0.14022458       849.14565
0.250       50.265482      0.13540514       871.19420
0.250       51.270792      0.13006907       888.08466
0.250       52.276102      0.12392434       896.88436
0.250       53.281411      0.11980599       918.07037
0.250       54.286721      0.11511948       933.03925
0.250       55.292031      0.11151037       954.93349
0.250       56.297340      0.10710685       968.16895
0.250       57.302650      0.10376557       989.11698
0.250       58.307960     0.098345279       987.65965
0.250       59.313269     0.096692245       1022.1567
0.250       60.318579     0.093649014       1041.1823
0.250       61.323889     0.089302617       1043.3343
0.250       62.329198     0.087723022       1076.1145
0.250       63.334508     0.083939441       1080.3327
0.250       64.339818     0.081386868       1098.1561
0.250       66.350437     0.075334003       1114.7890
0.250       68.361056     0.071529631       1157.6640
0.250       70.371675     0.067376815       1189.5273
0.250       72.382295     0.064515558       1239.4578
0.250       74.392914     0.059524922       1241.5488
0.250       76.403533     0.056881033       1285.2217
0.250       78.414153     0.054907104       1341.1648
0.250       80.424772     0.051631628       1360.6787
0.250       82.435391     0.048702535       1382.1747
0.250       84.446011     0.048404718       1476.7105
0.250       86.456630     0.044499584       1456.8711
0.250       88.467249     0.043024060       1509.1389
0.250       90.477868     0.041319906       1550.4461
0.250       92.488488     0.039757078       1593.4842
0.250       94.499107     0.037885798       1619.6822
0.250       96.509726     0.036579359       1665.7875
0.250       98.520346     0.034647927       1678.5153
0.250       100.53096     0.033187704       1708.2326
0.250       102.54158     0.032292716       1763.9038
0.250       104.55220     0.031075551       1799.2382
0.250       106.56282     0.030061572       1842.8887
0.250       108.57344     0.028730457       1862.8745
0.250       110.58406     0.027924466       1913.0783
0.250       112.59468     0.027067509       1957.3666
0.250       114.60530     0.025851721       1971.3958
0.250       116.61592     0.025096526       2016.3104
0.250       118.62654     0.024273081       2052.7721
0.250       120.63716     0.023911242       2126.7463
0.250       122.64778     0.022944204       2144.4815
0.250       124.65840     0.022276446       2186.1541
0.250       126.66902     0.021548098       2218.6582
0.250       128.67964     0.020840955       2249.6623
0.250       132.70087     0.019614752       2322.0653
0.250       136.72211     0.018548751       2401.6030
0.250       140.74335     0.017537193       2476.9316
0.250       144.76459     0.016454035       2528.8887
0.250       148.78583     0.016156828       2695.9452
0.250       152.80707     0.015042177       2719.0128
0.250       156.82831     0.014516680       2836.6836
0.250       160.84954     0.013634852       2874.6183
0.250       164.87078     0.012985579       2948.2388
0.250       168.89202     0.012600188       3075.2092
0.250       172.91326     0.011925771       3123.5009
0.250       176.93450     0.011462287       3216.4669
0.250       180.95574     0.010797730       3241.3043
0.250       184.97698     0.010303026       3303.6047
0.250       188.99821     0.010019075       3426.6599
0.250       193.01945    0.0094629843       3447.4789
0.250       197.04069    0.0091215243       3535.1304
0.250       201.06193    0.0089315497       3677.7874
0.250       205.08317    0.0083218364       3636.4657
0.250       209.10441    0.0079921115       3701.8716
0.250       213.12565    0.0078896732       3869.3357
0.250       217.14688    0.0075118164       3896.5121
0.250       221.16812    0.0074972866       4109.0551
0.250       225.18936    0.0069725352       4033.7091
0.250       229.21060    0.0068859935       4200.8866
0.250       233.23184    0.0065536238       4212.2610
0.250       237.25308    0.0064763871       4381.6595
0.250       241.27432    0.0060141276       4279.3339
0.250       245.29555    0.0060052835       4490.2736
0.250       249.31679    0.0058229401       4571.5890
0.250       253.33803    0.0056074252       4618.8613
0.250       257.35927    0.0054364456       4694.6666
0.250       265.40175    0.0050239852       4758.0603
0.250       273.44422    0.0047575563       4927.8838
0.250       281.48670    0.0045346199       5123.7130
0.250       289.52918    0.0043326818       5327.2622
0.250       297.57166    0.0041782146       5577.4501
0.250       305.61413    0.0037472916       5418.8615
0.250       313.65661    0.0036193035       5657.9434
0.250       321.69909    0.0034724658       5856.7640
0.250       329.74156    0.0032585573       5918.5689
0.250       337.78404    0.0031058668       6064.1576
0.250       345.82652    0.0029404507       6161.1111
0.250       353.86900    0.0027099774       6083.6395
0.250       361.91147    0.0026369287       6332.5074
0.250       369.95395    0.0024374021       6252.3093
0.250       377.99643    0.0023818856       6517.0978
0.250       386.03891    0.0022449599       6542.9270
0.250       394.08138    0.0020768630       6439.2586
0.250       402.12386    0.0018449330       6077.5759
0.250       410.16634    0.0019455646       6801.3629
0.250       418.20881    0.0019916830       7380.2321
0.250       426.25129    0.0018200275       7140.7749
0.250       434.29377    0.0017027156       7065.8299
0.250       442.33625    0.0015327357       6720.4001
0.250       450.37872    0.0015462925       7156.4147
0.250       458.42120    0.0015114331       7376.5499
0.250       466.46368    0.0014413528       7411.2939
0.250       474.50615    0.0013379606       7241.6766
0.250       482.54863    0.0013585496       7733.3740
0.250       490.59111    0.0012073349       7221.9925
0.250       498.63359    0.0011579414       7272.7961
0.250       506.67606    0.0011902595       7843.3766
0.250       514.71854    0.0011657242       8053.3303
0.125     0.062831853       2471.2752     0.031054960
0.125      0.12566371       3877.1644      0.38977508
0.125      0.18849556       1584.4435      0.53758903
0.125      0.25132741       1271.8569       1.0228880
0.125      0.31415927       901.89609       1.4166951
0.125      0.37699112       674.40270       1.8305556
0.125      0.43982297       550.49437       2.3727767
0.125      0.50265482       488.86111       3.1453235
0.125      0.56548668       409.17851       3.7484370
0.125      0.62831853       379.00591       4.7627287
0.125      0.69115038       338.61200       5.6635699
0.125      0.75398224       300.75313       6.5307606
0.125      0.81681409       291.20862       8.0397797
0.125      0.87964594       270.34306       9.3220021
0.125      0.94247780       250.37108       10.618613
0.125       1.0053096       237.02180       12.199951
0.125       1.0681415       221.88490       13.698858
0.125       1.1309734       194.27246       14.237660
0.125       1.1938052       191.51554       16.507248
0.125       1.2566371       171.62301       17.253427
0.125       1.3194689       169.09411       19.678692
0.125       1.3823008       163.69760       21.903838
0.125       1.4451326       152.53381       23.321661
0.125       1.5079645       142.30212       24.720370
0.125       1.5707963       137.04810       26.909331
0.125       1.6336282       131.16047       28.968958
0.125       1.6964600       122.00498       30.177184
0.125       1.7592919       114.82692       31.675807
0.125       1.8221237       109.77372       33.643583
0.125       1.8849556       106.45260       36.118518
0.125       1.9477874       100.28715       37.543972
0.125       2.0106193       98.528405       40.571518
0.125       2.0734512       92.773633       41.896356
0.125       2.1362830       88.926463       43.921548
0.125       2.1991149       82.109578       44.239256
0.125       2.2619467       80.018214       46.914406
0.125       2.3247786       76.894248       48.945063
0.125       2.3876104       75.043871       51.745893
0.125       2.4504423       71.300630       53.149240
0.125       2.5132741       69.114789       55.585412
0.125       2.5761060       64.788560       56.112519
0.125       2.6389378       62.660686       58.338180
0.125       2.7017697       59.891842       59.838803
0.125       2.7646015       58.312848       62.421205
0.125       2.8274334       56.446458       64.637433
0.125       2.8902652       54.243831       66.348898
0.125       2.9530971       52.837422       68.935838
0.125       3.0159289       50.519941       70.209585
0.125       3.0787608       49.344640       72.952149
0.125       3.1415927       46.990125       73.811915
0.125       3.2044245       46.376414       77.306775
0.125       3.2672564       44.168414       78.042594
0.125       3.3300882       42.962180       80.375517
0.125       3.3929201       41.630143       82.375686
0.125       3.4557519       40.154726       83.952687
0.125       3.5185838       38.579385       85.139136
0.125       3.5814156       37.759519       87.874099
0.125       3.6442475       36.262580       88.910395
0.125       3.7070793       35.290340       91.079731
0.125       3.7699112       34.138248       92.662678
0.125       3.8327430       33.444299       95.394089
0.125       3.8955749       32.198475       96.431793
0.125       3.9584067       31.401520       98.669332
0.125       4.0212386       30.299901       99.813894
0.125       4.1469023       28.445154       102.76612
0.125       4.2725660       27.894967       110.22052
0.125       4.3982297       26.257815       113.17814
0.125       4.5238934       24.588843       115.33084
0.125       4.6495571       23.249173       118.38932
0.125       4.7752208       22.092892       121.87180
0.125       4.9008845       21.433588       127.81698
0.125       5.0265482       20.472123       131.71726
0.125       5.1522120       19.389402       134.34324
0.125       5.2778757       18.375004       136.85957
0.125       5.4035394       17.683469       141.34247
0.125       5.5292031       16.657569       142.64925
0.125       5.6548668       16.181711       148.23878
0.125       5.7805305       15.539791       152.06124
0.125       5.9061942       14.737947       153.82623
0.125       6.0318579       14.195837       157.82819
0.125       6.1575216       13.574594       160.55171
0.125       6.2831853       13.031330       163.75652
0.125       6.4088490       12.564300       167.55164
0.125       6.5345127       12.040090       170.19218
0.125       6.6601764       11.739971       175.70919
0.125       6.7858401       11.091655       175.58098
0.125       6.9115038       10.656632       178.24112
0.125       7.0371675       10.386155       183.36597
0.125       7.1628313       10.094061       187.92750
0.125       7.2884950       9.7576983       191.39528
0.125       7.4141587       9.3616575       193.28967
0.125       7.5398224       8.9473741       194.28944
0.125       7.6654861       8.6996561       198.51414
0.125       7.7911498       8.4789160       203.14926
0.125       7.9168135       8.1768307       205.54481
0.125       8.0424772       7.8939790       208.03468
0.125       8.2938046       7.6185091       220.19206
0.125       8.5451320       7.0023377       221.34496
0.125       8.7964594       6.5692216       226.52070
0.125       9.0477868       6.3191136       237.11198
0.125       9.2991143       5.8367223       237.77382
0.125       9.5504417       5.6351813       248.68439
0.125       9.8017691       5.2031314       248.22668
0.125       10.053096       5.0739556       261.16590
0.125       10.304424       4.8424171       268.41304
0.125       10.555751       4.5555217       271.44124
0.125       10.807079       4.3012854       275.03848
0.125       11.058406       4.1721398       285.82928
0.125       11.309734       4.0037224       293.42109
0.125       11.561061       3.7871117       296.46365
0.125       11.812388       3.6630797       305.86500
0.125       12.063716       3.4551130       307.30937
0.125       12.315043       3.3206458       314.19598
0.125       12.566371       3.1893921       320.63267
0.125       12.817698       3.0947761       330.16391
0.125       13.069025       2.9206431       330.27703
0.125       13.320353       2.8384572       339.85980
0.125       13.571680       2.7226254       344.79345
0.125       13.823008       2.6408890       353.36868
0.125       14.074335       2.5123749       354.84473
0.125       14.325663       2.4412197       363.59783
0.125       14.576990       2.3606701       370.43253
0.125       14.828317       2.2613667       373.52259
0.125       15.079645       2.1990250       382.00914
0.125       15.330972       2.1215167       387.28065
0.125       15.582300       2.0464573       392.25420
0.125       15.833627       1.9689660       395.95853
0.125       16.084954       1.9000612       400.58746
0.125       16.587609       1.7921474       414.37675
0.125       17.090264       1.6636371       420.70257
0.125       17.592919       1.5704297       433.21396
0.125       18.095574       1.4410443       432.57822
0.125       18.598229       1.3785130       449.25804
0.125       19.100883       1.3007820       459.23517
0.125       19.603538       1.2338824       470.92030
0.125       20.106193       1.1674365       480.72096
0.125       20.608848       1.0767929       477.48924
0.125       21.111503       1.0456148       498.42453
0.125       21.614157      0.99929470       511.18579
0.125       22.116812      0.95292395       522.27122
0.125       22.619467      0.90510373       530.65923
0.125       23.122122      0.86739894       543.21557
0.125       23.624777      0.82516528       551.20652
0.125       24.127432      0.77811370       553.66440
0.125       24.630086      0.74357420       562.84962
0.125       25.132741      0.72435734       582.56274
0.125       25.635396      0.69276446       591.25653
0.125       26.138051      0.66122826       598.19291
0.125       26.640706      0.63197963       605.35553
0.125       27.143361      0.61062693       618.63866
0.125       27.646015      0.58808077       629.51325
0.125       28.148670      0.56439019       637.71020
0.125       28.651325      0.54368044       647.81067
0.125       29.153980      0.52125792       654.35959
0.125       29.656635      0.50223815       663.65987
0.125       30.159289      0.48821524       678.49227
0.125       30.661944      0.47301107       690.78141
0.125       31.164599      0.45022379       690.37226
0.125       31.667254      0.43599248       701.42375
0.125       32.169909      0.42295880       713.37488
0.125       33.175218      0.39069813       722.69153
0.125       34.180528      0.36691436       742.28600
0.125       35.185838      0.34375143       758.60981
0.125       36.191147      0.33257912       798.67904
0.125       37.196457      0.30940618       806.68497
0.125       38.201767      0.29671429       838.02904
0.125       39.207076      0.27994034       854.73035
0.125       40.212386      0.26113082       860.21678
0.125       41.217696      0.24809254       880.10620
0.125       42.223005      0.23652602       901.97938
0.125       43.228315      0.22334396       914.00674
0.125       44.233625      0.20911565       916.88398
0.125       45.238934      0.20686014       970.25114
0.125       46.244244      0.19249360       964.40534
0.125       47.249554      0.18710112       999.86132
0.125       48.254863      0.17777381       1011.9552
0.125       49.260173      0.17174169       1040.0011
0.125       50.265482      0.16299502       1048.7070
0.125       51.270792      0.15503289       1058.5324
0.125       52.276102      0.14871397       1076.2957
0.125       53.281411      0.14501016       1111.2092
0.125       54.286721      0.14000733       1134.7544
0.125       55.292031      0.13383950       1146.1519
0.125       56.297340      0.12743823       1151.9500
0.125       57.302650      0.12275168       1170.0969
0.125       58.307960      0.11864724       1191.5477
0.125       59.313269      0.11584230       1224.5965
0.125       60.318579      0.11194418       1244.5864
0.125       61.323889      0.10838189       1266.2400
0.125       62.329198      0.10438660       1280.5296
0.125       63.334508      0.10096271       1299.4287
0.125       64.339818     0.097456820       1314.9885
0.125       66.350437     0.092150012       1363.6315
0.125       68.361056     0.085909658       1390.3961
0.125       70.371675     0.080460982       1420.5262
0.125       72.382295     0.076579373       1471.2250
0.125       74.392914     0.071713968       1495.7835
0.125       76.403533     0.069275101       1565.2646
0.125       78.414153     0.065614332       1602.7004
0.125       80.424772     0.062349403       1643.1306
0.125       82.435391     0.058645419       1664.3531
0.125       84.446011     0.056213538       1714.9387
0.125       86.456630     0.053855185       1763.1639
0.125       88.467249     0.051324167       1800.2787
0.125       90.477868     0.050017438       1876.8034
0.125       92.488488     0.047000380       1883.7994
0.125       94.499107     0.045209377       1932.7777
0.125       96.509726     0.042745505       1946.5876
0.125       98.520346     0.041399321       2005.5859
0.125       100.53096     0.039962820       2056.9604
0.125       102.54158     0.038171655       2085.0252
0.125       104.55220     0.037181162       2152.7460
0.125       106.56282     0.035843240       2197.3269
0.125       108.57344     0.034314755       2224.9589
0.125       110.58406     0.033710668       2309.4854
0.125       112.59468     0.032120224       2322.7499
0.125       114.60530     0.031207373       2379.8062
0.125       116.61592     0.029777440       2392.3854
0.125       118.62654     0.028329606       2395.8320
0.125       120.63716     0.027919143       2483.2225
0.125       122.64778     0.027482875       2568.6886
0.125       124.65840     0.026080478       2559.4722
0.125       126.66902     0.025376165       2612.8076
0.125       128.67964     0.024850606       2682.4813
0.125       132.70087     0.023739375       2810.3531
0.125       136.72211     0.022049753       2854.8959
0.125       140.74335     0.020395310       2880.6084
0.125       144.76459     0.019718196       3030.5710
0.125       148.78583     0.018700668       3120.4130
0.125       152.80707     0.017687624       3197.2019
0.125       156.82831     0.017073322       3336.2734
0.125       160.84954     0.016656166       3511.5981
0.125       164.87078     0.015416703       3500.2001
0.125       168.89202     0.014545136       3549.8945
0.125       172.91326     0.014148537       3705.6695
0.125       176.93450     0.013768795       3863.7030
0.125       180.95574     0.013009547       3905.2559
0.125       184.97698     0.012457276       3994.3522
0.125       188.99821     0.012214615       4177.5644
0.125       193.01945     0.011428815       4163.6546
0.125       197.04069     0.010779608       4177.7359
0.125       201.06193     0.010337948       4256.9068
0.125       205.08317     0.010141018       4431.4093
0.125       209.10441    0.0099718656       4618.8753
0.125       213.12565    0.0094619781       4640.4418
0.125       217.14688    0.0092136518       4779.2843
0.125       221.16812    0.0087134805       4775.6173
0.125       225.18936    0.0085497794       4946.1670
0.125       229.21060    0.0081811339       4991.0033
0.125       233.23184    0.0079129373       5085.9430
0.125       237.25308    0.0077314247       5230.7667
0.125       241.27432    0.0074067275       5270.2340
0.125       245.29555    0.0070114329       5242.5922
0.125       249.31679    0.0068120773       5348.1604
0.125       253.33803    0.0067015163       5520.0691
0.125       257.35927    0.0066148039       5712.2431
0.125       265.40175    0.0063426720       6006.9476
0.125       273.44422    0.0056567684       5859.2891
0.125       281.48670    0.0054066311       6109.0074
0.125       289.52918    0.0051407005       6320.7640
0.125       297.57166    0.0050212142       6702.7603
0.125       305.61413    0.0046082063       6663.8080
0.125       313.65661    0.0043899953       6862.7416
0.125       321.69909    0.0041059109       6925.1513
0.125       329.74156    0.0038756070       7039.3260
0.125       337.78404    0.0038535150       7523.9292
0.125       345.82652    0.0034758641       7282.9601
0.125       353.86900    0.0034467706       7737.6697
0.125       361.91147    0.0032048400       7696.3297
0.125       369.95395    0.0030035040       7704.4473
0.125       377.99643    0.0028610197       7828.0610
0.125       386.03891    0.0028648480       8349.5883
0.125       394.08138    0.0025846702       8013.7013
0.125       402.12386    0.0025100332       8268.5479
0.125       410.16634    0.0023813278       8324.7169
0.125       418.20881    0.0022602255       8375.3231
0.125       426.25129    0.0022032111       8644.1738
0.125       434.29377    0.0021057774       8738.4320
0.125       442.33625    0.0021047468       9228.4273
0.125       450.37872    0.0019404049       8980.4111
0.125       458.42120    0.0018741422       9146.7517
0.125       466.46368    0.0016714340       8594.3488
0.125       474.50615    0.0016529322       8946.4522
0.125       482.54863    0.0016684248       9497.3000
0.125       490.59111    0.0016138098       9653.4296
0.125       498.63359    0.0014832551       9316.0261
0.125       506.67606    0.0014187361       9348.9545
0.125       514.71854    0.0013719964       9478.3484
0.000     0.062831853       2770.3484     0.034813225
0.000      0.12566371       4327.4979      0.43504754
0.000      0.18849556       1794.7607      0.60894796
0.000      0.25132741       1463.0187       1.1766294
0.000      0.31415927       1040.1204       1.6338172
