# z        k [h/Mpc]   P(k) [(Mpc/h)^3]    Delta^2(k)   
2.750       221.16812    0.0067694845       3710.1670
2.750       225.18936    0.0061665234       3567.4201
2.750       229.21060    0.0062456803       3810.2555
2.750       233.23184    0.0061591217       3958.6997
2.750       237.25308    0.0059418226       4019.9949
2.750       241.27432    0.0066457395       4728.7554
2.750       245.29555    0.0055029050       4114.6349
2.750       249.31679    0.0061306089       4813.1397
2.750       253.33803    0.0050331134       4145.7981
2.750       257.35927    0.0050643283       4373.3231
2.750       265.40175    0.0045568552       4315.6560
2.750       273.44422    0.0042464174       4398.4454
2.750       281.48670    0.0043621110       4928.7935
2.750       289.52918    0.0047270459       5812.1537
2.750       297.57166    0.0047676013       6364.2154
2.750       305.61413    0.0049923066       7219.2455
2.750       313.65661    0.0043824512       6850.9481
2.750       321.69909    0.0033859840       5710.9012
2.750       329.74156    0.0026082203       4737.3515
2.750       337.78404    0.0030558922       5966.5828
2.750       345.82652    0.0034591432       7247.9249
2.750       353.86900    0.0030547612       6857.6462
2.750       361.91147    0.0031937744       7669.7561
2.750       369.95395    0.0023234763       5960.0722
2.750       377.99643    0.0028566936       7816.2241
2.750       386.03891    0.0023469811       6840.2673
2.750       394.08138    0.0022497856       6975.4003
2.750       402.12386    0.0018343870       6042.8350
2.750       410.16634    0.0018762842       6559.1706
2.750       418.20881    0.0018295571       6779.4705
2.750       426.25129    0.0022407772       8791.5623
2.750       434.29377    0.0023861919       9902.0797
2.750       442.33625    0.0021430907       9396.5491
2.750       450.37872    0.0025027417       11582.969
2.750       458.42120    0.0017315352       8450.7578
2.750       466.46368    0.0017872567       9189.8981
2.750       474.50615    0.0019213065       10399.021
2.750       482.54863    0.0022498540       12807.013
2.750       490.59111    0.0014783249       8842.9906
2.750       498.63359    0.0018187638       11423.289
2.750       506.67606    0.0022191868       14623.633
2.750       514.71854    0.0016908197       11680.918
2.500     0.015707963       1452.0516   0.00028510967
2.500     0.031415927       3450.0014    0.0054192495
2.500     0.047123890       1750.5161    0.0092802520
2.500     0.062831853       1491.8363     0.018746968
2.500     0.078539816       1112.8660     0.027313842
2.500     0.094247780       834.52887     0.035393622
2.500      0.10995574       685.67074     0.046178479
2.500      0.12566371       621.19629     0.062449463
2.500      0.14137167       444.04017     0.063559384
2.500      0.15707963       382.94439     0.075190955
2.500      0.17278760       338.71092     0.088519130
2.500      0.18849556       308.68058      0.10473285
2.500      0.20420352       268.92305      0.11600801
2.500      0.21991149       239.34639      0.12895580
2.500      0.23561945       210.34316      0.13939014
2.500      0.25132741       195.39174      0.15714336
2.500      0.26703538       167.88786      0.16195559
2.500      0.28274334       152.04787      0.17411162
2.500      0.29845130       136.54249      0.18389016
2.500      0.31415927       123.98529      0.19475563
2.500      0.32986723       113.56644      0.20650843
2.500      0.34557519       102.37231      0.21403285
2.500      0.36128316       97.528307      0.23299365
2.500      0.37699112       88.636278      0.24058865
2.500      0.39269908       82.630114      0.25350602
2.500      0.40840704       78.653183      0.27143524
2.500      0.42411501       72.795848      0.28133761
2.500      0.43982297       68.540243      0.29542662
2.500      0.45553093       64.269647      0.30777249
2.500      0.47123890       60.787524      0.32226126
2.500      0.48694686       55.917754      0.32708806
2.500      0.50265482       53.768607      0.34594623
2.500      0.51836279       50.652044      0.35741163
2.500      0.53407075       48.327894      0.37296194
2.500      0.54977871       46.240288      0.38927325
2.500      0.56548668       44.303972      0.40586356
2.500      0.58119464       41.866395      0.41639032
2.500      0.59690260       39.567351      0.42630228
2.500      0.61261057       37.908206      0.44152667
2.500      0.62831853       36.268594      0.45576459
2.500      0.64402649       34.613975      0.46841731
2.500      0.65973446       32.729144      0.47611560
2.500      0.67544242       32.142135      0.50177611
2.500      0.69115038       30.767783      0.51461700
2.500      0.70685835       30.019190      0.53711391
2.500      0.72256631       28.148885      0.53797808
2.500      0.73827427       27.641323      0.56348491
2.500      0.75398224       26.552045      0.57656939
2.500      0.76969020       25.929880      0.59898871
2.500      0.78539816       24.832031      0.60946974
2.500      0.80110613       23.951629      0.62384323
2.500      0.81681409       23.243769      0.64172133
2.500      0.83252205       22.415780      0.65525654
2.500      0.84823002       21.659092      0.66965546
2.500      0.86393798       21.136031      0.69046456
2.500      0.87964594       20.379477      0.70272758
2.500      0.89535391       19.773734      0.71902361
2.500      0.91106187       19.434013      0.74451997
2.500      0.92676983       18.693008      0.75381560
2.500      0.94247780       18.090339      0.76723844
2.500      0.95818576       17.547008      0.78202829
2.500      0.97389372       17.328627      0.81090336
2.500      0.98960169       16.786228      0.82414697
2.500       1.0053096       16.380654      0.84314263
2.500       1.0367256       15.841002      0.89421995
2.500       1.0681415       14.612134      0.90213236
2.500       1.0995574       14.171346      0.95441030
2.500       1.1309734       13.211107      0.96820337
2.500       1.1623893       12.748998       1.0143810
2.500       1.1938052       12.336475       1.0633145
2.500       1.2252211       11.845227       1.1037154
2.500       1.2566371       11.466302       1.1527184
2.500       1.2880530       10.873187       1.1771405
2.500       1.3194689       10.482891       1.2199690
2.500       1.3508848       10.247550       1.2798093
2.500       1.3823008       9.8220652       1.3142583
2.500       1.4137167       9.6588223       1.3825524
2.500       1.4451326       9.0896179       1.3897574
2.500       1.4765485       8.8278336       1.4396854
2.500       1.5079645       8.6013639       1.4942075
2.500       1.5393804       8.2900263       1.5320186
2.500       1.5707963       8.0954080       1.5895296
2.500       1.6022123       7.8515619       1.6360119
2.500       1.6336282       7.5595968       1.6696619
2.500       1.6650441       7.3365510       1.7156924
2.500       1.6964600       7.1883633       1.7779976
2.500       1.7278760       7.0560788       1.8440444
2.500       1.7592919       6.7319249       1.8570484
2.500       1.7907078       6.6988060       1.9486859
2.500       1.8221237       6.5037635       1.9932813
2.500       1.8535397       6.3597680       2.0517157
2.500       1.8849556       6.1753854       2.0952589
2.500       1.9163715       6.0504175       2.1572214
2.500       1.9477874       5.8618650       2.1944756
2.500       1.9792034       5.7158096       2.2450152
2.500       2.0106193       5.6385084       2.3217959
2.500       2.0734512       5.3205730       2.4027583
2.500       2.1362830       5.1523993       2.5448145
2.500       2.1991149       4.9596400       2.6721704
2.500       2.2619467       4.7301443       2.7732675
2.500       2.3247786       4.5990625       2.9274154
2.500       2.3876104       4.3288370       2.9849144
2.500       2.4504423       4.1181393       3.0697621
2.500       2.5132741       4.0664431       3.2704276
2.500       2.5761060       3.9773136       3.4446989
2.500       2.6389378       3.7800693       3.5193098
2.500       2.7017697       3.6867054       3.6834405
2.500       2.7646015       3.5664532       3.8177231
2.500       2.8274334       3.4881008       3.9942610
2.500       2.8902652       3.3873011       4.1432121
2.500       2.9530971       3.2646298       4.2592916
2.500       3.0159289       3.2024120       4.4505202
2.500       3.0787608       3.0658631       4.5326362
2.500       3.1415927       3.0329226       4.7641036
2.500       3.2044245       2.9550131       4.9258344
2.500       3.2672564       2.8658385       5.0637425
2.500       3.3300882       2.7909068       5.2213501
2.500       3.3929201       2.7017990       5.3461875
2.500       3.4557519       2.6408004       5.5212004
2.500       3.5185838       2.5575153       5.6440672
2.500       3.5814156       2.5438501       5.9200579
2.500       3.6442475       2.4830415       6.0880445
2.500       3.7070793       2.4067807       6.2115848
2.500       3.7699112       2.3453415       6.3660450
2.500       3.8327430       2.2771567       6.4951964
2.500       3.8955749       2.2302220       6.6793320
2.500       3.9584067       2.1961643       6.9007508
2.500       4.0212386       2.1537193       7.0947793
2.500       4.1469023       2.0595708       7.4407789
2.500       4.2725660       2.0076603       7.9328060
